[Subject]	
[Date]	01/01/2007
[Time]	00:56:52
[Channels]	33
[Rate]	500.000000
[Type]	Average
[Points]	751
[Xmin]	-200.00000
[Sweeps]	110
[Accepted]	38
[Rejected]	72
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     FP2]	[      F3]	[      F4]	[      C3]	[      C4]	[      P3]	[      P4]	[      O1]	[      O2]	[      F7]	[      F8]	[      T3]	[      T4]	[      T5]	[      T6]	[      CZ]	[      FZ]	[      PZ]	[     FCZ]	[     CPZ]	[     CP3]	[     CP4]	[     FC3]	[     FC4]	[     TP7]	[     TP8]	[     FPZ]	[      OZ]	[     FT7]	[     FT8]	[      A1]	[     BP1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     1.4541	     1.4949	     2.6228	     1.9693	     2.4607	     2.3319	     2.7156	     4.0125	     2.7184	     2.7837	     2.2424	     0.5811	    -1.9780	     1.3653	     0.0583	     3.1664	     2.1896	     2.0558	     3.5122	     1.8829	     2.1855	     2.7342	     3.0528	     2.6265	     2.1920	     0.0198	     1.0048	     1.6111	     2.6762	     3.0381	     0.4108	    -0.1725	     0.5702	
     1.5396	     1.5380	     2.9060	     2.0752	     2.6764	     2.3703	     2.9211	     4.0815	     3.5905	     3.5546	     2.4565	     0.4290	    -1.1121	     0.8767	     0.3406	     3.3044	     2.5017	     2.3232	     3.6016	     2.1660	     2.5353	     2.9569	     3.1438	     2.8563	     2.2634	     0.3186	     1.1569	     1.7798	     3.4973	     3.1573	     0.0728	    -0.4823	    -0.4078	
     1.6823	     1.7239	     2.9954	     2.0493	     2.6639	     2.1562	     2.9383	     3.9419	     3.2775	     3.2056	     2.5318	     0.3317	     0.3246	     0.9520	     0.7116	     3.3178	     2.6194	     2.4495	     3.3860	     2.2813	     2.6866	     2.9773	     3.0034	     2.8328	     2.1347	     0.7374	     1.1318	     1.9233	     3.1946	     2.6891	    -0.2739	    -0.8940	    -1.7395	
     2.0164	     2.1208	     3.0377	     2.0697	     2.4764	     1.9539	     2.7972	     3.7654	     2.2454	     2.2378	     2.5514	     0.5293	     0.4642	     1.1833	     1.1712	     3.1829	     2.6100	     2.5749	     3.0432	     2.3229	     2.7133	     2.8487	     2.8348	     2.6414	     2.0508	     1.2315	     1.1232	     2.1915	     2.2268	     1.5527	    -0.1515	    -1.0713	    -2.5128	
     2.2172	     2.3239	     2.8220	     1.9434	     1.9517	     1.5923	     2.3070	     3.4305	     1.2345	     1.3148	     2.3741	     0.7756	     0.1607	     0.6312	     1.4041	     2.7500	     2.3261	     2.4416	     2.5178	     2.0711	     2.4255	     2.3515	     2.4724	     2.1097	     1.7834	     1.4620	     0.9585	     2.3123	     1.2567	    -0.1759	     0.1661	    -1.0438	    -2.1057	
     1.9482	     2.0502	     2.1538	     1.4431	     0.9808	     0.8394	     1.3173	     2.6917	     0.1938	     0.3336	     1.8369	     0.6446	     0.9003	    -0.5193	     1.1532	     1.9735	     1.5653	     1.8134	     1.6151	     1.3661	     1.6247	     1.3947	     1.6936	     1.1646	     1.0948	     1.1907	     0.4613	     2.0135	     0.2058	    -1.7977	     0.2265	    -0.9913	    -1.4218	
     1.4549	     1.6086	     1.4080	     0.8306	     0.0452	     0.0481	     0.3393	     1.8643	    -0.6862	    -0.5581	     1.2573	     0.1388	     2.5316	    -0.5985	     0.8143	     1.2465	     0.6595	     1.0833	     0.6685	     0.5739	     0.6891	     0.4402	     0.8529	     0.2541	     0.3544	     0.8472	    -0.0320	     1.5523	    -0.7001	    -2.4244	     0.1402	    -1.0360	    -1.3638	
     1.1749	     1.3341	     1.0535	     0.5294	    -0.3423	    -0.2954	    -0.0529	     1.4816	    -0.7466	    -0.6640	     1.0879	    -0.3773	     3.5143	     0.8359	     0.7743	     1.0685	     0.1521	     0.7539	     0.2434	     0.1740	     0.1597	     0.0293	     0.4914	    -0.1608	     0.0611	     0.8260	    -0.1967	     1.3296	    -0.7675	    -1.8393	     0.2633	    -1.0501	    -1.3764	
     1.1733	     1.2487	     1.0347	     0.5882	    -0.2231	    -0.1989	     0.0805	     1.6204	     0.2197	     0.2380	     1.2903	    -0.6126	     2.9653	     2.0617	     1.0041	     1.4347	     0.1034	     0.7931	     0.3877	     0.1661	     0.0899	     0.1696	     0.6200	    -0.1122	     0.1937	     1.0683	    -0.1324	     1.3492	     0.1752	    -0.6088	     0.4782	    -0.8932	    -1.3662	
     1.3168	     1.2941	     1.1053	     0.8078	     0.0287	     0.0763	     0.4083	     2.0737	     1.6486	     1.6575	     1.5452	    -0.4871	     1.8273	     1.9221	     1.3390	     2.1037	     0.2383	     0.8982	     0.7383	     0.2571	     0.2240	     0.5061	     0.9949	     0.1012	     0.4893	     1.3970	     0.0794	     1.4621	     1.6104	     0.5621	     0.4790	    -0.6878	    -1.3348	
     1.5082	     1.5388	     1.1735	     1.0870	     0.1989	     0.4379	     0.6451	     2.6517	     2.7254	     2.7774	     1.6510	    -0.0408	     1.5967	     1.1206	     1.4010	     2.9609	     0.3489	     0.9688	     1.0379	     0.3073	     0.3299	     0.7139	     1.4623	     0.2596	     0.8258	     1.4409	     0.4825	     1.6268	     2.6903	     1.3731	     0.3324	    -0.5246	    -0.6172	
     1.6023	     1.9090	     1.1947	     1.3756	     0.2914	     0.7845	     0.7290	     3.1615	     3.1238	     3.2143	     1.5405	     0.5090	     2.3143	     0.6022	     0.8849	     3.7515	     0.3819	     0.9805	     1.2120	     0.2994	     0.3456	     0.7359	     1.8756	     0.3184	     1.1379	     0.9374	     1.0142	     1.7876	     3.0707	     1.6687	     0.2273	    -0.3646	     0.4196	
     1.4180	     2.0478	     1.0833	     1.5097	     0.3620	     0.9892	     0.7706	     3.4940	     3.1607	     3.2621	     1.2315	     0.8681	     2.6861	     0.3473	     0.3030	     4.3546	     0.3513	     0.8896	     1.2755	     0.1959	     0.3166	     0.7688	     2.1415	     0.2941	     1.3026	     0.3594	     1.5389	     1.7343	     3.0754	     1.2805	     0.2186	    -0.3466	     0.8118	
     1.0274	     1.8118	     0.8590	     1.4023	     0.4342	     1.0033	     0.9102	     3.6438	     3.1999	     3.2919	     0.8934	     0.9529	     2.2422	    -0.1147	     0.2003	     4.8047	     0.2917	     0.6958	     1.3084	     0.0281	     0.2656	     0.9084	     2.2418	     0.2604	     1.2069	     0.2245	     1.9122	     1.4370	     3.0966	     0.5496	     0.2673	    -0.4431	     0.2628	
     0.6298	     1.3585	     0.6143	     1.0839	     0.4287	     0.7641	     0.9879	     3.5113	     3.1081	     3.2119	     0.6699	     0.8101	     1.6877	    -1.0668	     0.2097	     4.8832	     0.1011	     0.4135	     1.2237	    -0.2401	     0.0985	     0.9853	     2.0748	     0.2384	     0.8344	     0.1962	     1.8902	     1.0598	     3.0095	     0.2861	     0.2030	    -0.4438	    -0.7027	
     0.3624	     0.9663	     0.4575	     0.6627	     0.3534	     0.3438	     0.9126	     3.1035	     2.7411	     2.8613	     0.6958	     0.5341	     1.2532	    -2.3530	    -0.0523	     4.4416	    -0.2558	     0.1210	     0.9438	    -0.5970	    -0.2512	     0.9343	     1.6364	     0.2627	     0.3490	    -0.0838	     1.4714	     0.7328	     2.6707	     1.0758	     0.0006	    -0.4093	    -1.2885	
     0.3349	     0.7938	     0.5626	     0.3671	     0.5095	     0.0301	     1.0239	     2.7804	     2.6109	     2.7068	     1.0707	     0.3599	     0.1811	    -3.2070	    -0.2287	     3.9554	    -0.5075	     0.0127	     0.7947	    -0.7915	    -0.5077	     1.0566	     1.2819	     0.5207	     0.0368	    -0.2516	     1.1554	     0.6135	     2.5790	     2.6616	    -0.2307	    -0.4501	    -1.5214	
     0.4918	     0.8189	     0.9170	     0.3200	     0.9267	    -0.0335	     1.4616	     2.8290	     2.9983	     3.0268	     1.5554	     0.3043	    -1.9599	    -2.7278	    -0.0311	     3.9444	    -0.4895	     0.1108	     0.9759	    -0.7123	    -0.4897	     1.4676	     1.2552	     0.9795	    -0.0298	    -0.0414	     1.2636	     0.7186	     2.9750	     3.8482	    -0.6260	    -0.4321	    -1.5850	
     0.6510	     0.8597	     1.1931	     0.3490	     1.1918	    -0.0703	     1.8255	     2.9843	     3.2815	     3.2747	     1.8032	     0.0988	    -3.7677	    -1.1617	     0.4026	     4.1820	    -0.4432	     0.1680	     1.1877	    -0.6221	    -0.4285	     1.7758	     1.3125	     1.2125	    -0.1091	     0.3899	     1.4518	     0.8614	     3.2581	     3.6655	    -1.2652	    -0.4133	    -1.5677	
     0.7114	     0.8228	     1.1445	     0.3012	     0.9306	    -0.1935	     1.7886	     2.9419	     3.0383	     3.0480	     1.7593	    -0.3545	    -3.5387	     0.4587	     0.9445	     4.2401	    -0.5640	     0.0708	     1.1532	    -0.7209	    -0.5359	     1.7311	     1.2356	     0.9756	    -0.2573	     0.9601	     1.3946	     0.9006	     3.0260	     2.4044	    -1.7687	    -0.5560	    -2.0132	
     0.6502	     0.6628	     0.8339	     0.1537	     0.3087	    -0.3001	     1.4443	     2.7184	     2.3960	     2.4441	     1.5373	    -0.8651	    -2.0039	     1.7472	     1.4143	     4.1232	    -0.8338	    -0.1480	     0.9147	    -0.9617	    -0.7877	     1.4064	     1.1258	     0.4133	    -0.3192	     1.4722	     1.1436	     0.8080	     2.4119	     1.0045	    -1.8448	    -0.8524	    -2.5896	
     0.3522	     0.2722	     0.3634	    -0.1372	    -0.3344	    -0.3887	     0.9855	     2.4329	     1.6000	     1.6951	     1.2597	    -1.3106	    -0.7624	     2.5119	     1.5602	     3.9248	    -1.1914	    -0.4947	     0.5955	    -1.3216	    -1.1547	     0.9374	     0.9894	    -0.2235	    -0.3757	     1.6071	     0.7813	     0.4763	     1.6190	     0.1143	    -1.7867	    -1.1677	    -2.6296	
    -0.1513	    -0.2744	    -0.1574	    -0.5466	    -0.8120	    -0.5448	     0.5518	     2.1412	     0.9059	     1.0269	     1.0244	    -1.7027	    -0.0793	     2.3299	     1.3571	     3.6385	    -1.5859	    -0.9135	     0.2654	    -1.7365	    -1.5594	     0.5022	     0.7831	    -0.7459	    -0.5443	     1.3679	     0.3789	    -0.0398	     0.9375	    -0.0912	    -1.7530	    -1.3701	    -2.5865	
    -0.6768	    -0.7756	    -0.5817	    -0.9246	    -1.1289	    -0.7911	     0.2397	     1.8581	     0.4526	     0.5658	     0.8660	    -1.9795	     0.1435	     1.2343	     1.0543	     3.2448	    -1.9184	    -1.3033	     0.0097	    -2.1067	    -1.8778	     0.2206	     0.5141	    -1.1027	    -0.8471	     1.0707	    -0.0187	    -0.5433	     0.4991	    -0.0057	    -1.6173	    -1.4681	    -2.8743	
    -1.0791	    -1.1340	    -0.8640	    -1.2572	    -1.3328	    -1.1056	     0.1550	     1.5898	     0.3899	     0.4623	     0.7272	    -2.1238	     0.0784	    -0.3444	     0.9767	     2.7554	    -2.1059	    -1.5848	    -0.1103	    -2.3663	    -2.0488	     0.1390	     0.1816	    -1.3584	    -1.2431	     1.0393	    -0.3622	    -0.9025	     0.4230	    -0.3280	    -1.4864	    -1.5136	    -3.4602	
    -1.2768	    -1.3332	    -1.0029	    -1.4650	    -1.3038	    -1.3079	     0.4051	     1.5240	     0.8957	     0.8991	     0.6527	    -2.1866	     0.3396	    -1.7938	     1.3131	     2.4966	    -2.0313	    -1.7064	     0.0026	    -2.4173	    -1.9947	     0.3508	     0.0082	    -1.4525	    -1.5325	     1.3891	    -0.4414	    -1.0530	     0.9053	    -1.1970	    -1.4973	    -1.4767	    -4.2201	
    -1.1905	    -1.3410	    -0.9472	    -1.4148	    -0.9822	    -1.2899	     0.9039	     1.7600	     1.6565	     1.6104	     0.7295	    -2.2085	     1.4791	    -2.5153	     1.9374	     2.6535	    -1.7145	    -1.6225	     0.3250	    -2.2463	    -1.7061	     0.8221	     0.0937	    -1.2917	    -1.5639	     1.9750	    -0.1983	    -0.9864	     1.6559	    -1.6942	    -1.6024	    -1.4454	    -4.6005	
    -0.9662	    -1.2908	    -0.8609	    -1.2540	    -0.6426	    -1.2765	     1.2804	     1.9302	     1.9466	     1.9092	     0.9154	    -2.3466	     3.1959	    -2.4134	     2.4848	     2.9107	    -1.4722	    -1.5417	     0.5273	    -2.0902	    -1.4739	     1.1900	     0.1541	    -1.0666	    -1.4815	     2.4651	     0.0401	    -0.8374	     1.9594	    -1.1005	    -1.8628	    -1.3152	    -4.4076	
    -0.8133	    -1.2493	    -0.9864	    -1.2219	    -0.6042	    -1.4153	     1.2796	     1.8706	     1.9106	     1.9163	     0.9813	    -2.5246	     3.8719	    -1.7130	     2.6072	     3.0699	    -1.5004	    -1.6499	     0.4818	    -2.1749	    -1.5249	     1.2308	     0.0537	    -1.0525	    -1.4682	     2.5773	     0.0613	    -0.7534	     1.9649	    -0.0622	    -2.2604	    -0.9850	    -3.9519	
    -0.7709	    -1.1873	    -1.2703	    -1.3160	    -0.8246	    -1.5526	     1.0851	     1.8683	     2.2156	     2.2676	     0.8707	    -2.5426	     2.7300	    -0.8605	     2.2817	     3.2197	    -1.6745	    -1.9103	     0.4128	    -2.4777	    -1.7084	     1.0755	    -0.0129	    -1.2909	    -1.5200	     2.2463	    -0.0093	    -0.7244	     2.3162	     0.5119	    -2.6800	    -0.8093	    -3.4955	
    -0.8376	    -1.2665	    -1.5573	    -1.5270	    -1.1077	    -1.6412	     0.9016	     1.9843	     2.6799	     2.7610	     0.7091	    -2.5913	     1.5544	    -0.6927	     1.6912	     3.3013	    -1.8557	    -2.2546	     0.4128	    -2.8627	    -1.8582	     0.8857	     0.0224	    -1.6423	    -1.6376	     1.6785	    -0.0516	    -0.8052	     2.8009	     0.6594	    -3.1804	    -1.0038	    -3.7307	
    -1.0211	    -1.5394	    -1.8208	    -1.8422	    -1.2857	    -1.7447	     0.7643	     2.1388	     2.8078	     2.9453	     0.6472	    -2.9465	     1.4924	    -1.4965	     1.1877	     3.4542	    -1.9976	    -2.5950	     0.4442	    -3.1961	    -1.9610	     0.7273	     0.0710	    -1.9348	    -1.8305	     1.1836	     0.0284	    -1.0272	     2.9476	     0.7237	    -3.7255	    -1.2414	    -4.7087	
    -1.1944	    -1.7982	    -2.0365	    -2.0932	    -1.3006	    -1.7651	     0.7604	     2.4157	     2.8219	     3.0104	     0.6864	    -3.3810	     1.2783	    -2.5137	     1.0073	     3.9460	    -1.9717	    -2.8208	     0.6222	    -3.3709	    -1.9453	     0.7006	     0.2035	    -2.0626	    -1.9795	     1.0221	     0.2433	    -1.2044	     2.9648	     0.6923	    -4.0125	    -1.2728	    -5.2295	
    -1.2454	    -1.8578	    -2.1683	    -2.1834	    -1.2708	    -1.6930	     0.8310	     2.7372	     2.9238	     3.1303	     0.7358	    -3.5669	     0.7591	    -3.0870	     1.0794	     4.4565	    -1.8196	    -2.9314	     0.8920	    -3.4117	    -1.8072	     0.7743	     0.4035	    -2.0705	    -2.0415	     1.1538	     0.3586	    -1.2115	     3.0550	     0.6539	    -3.8109	    -1.2399	    -4.9542	
    -1.2979	    -1.8233	    -2.2804	    -2.3402	    -1.4018	    -1.7698	     0.7385	     2.7678	     2.7889	     2.9649	     0.6840	    -3.5104	     1.1481	    -3.1655	     1.0606	     4.4808	    -1.8533	    -3.1055	     0.9045	    -3.5356	    -1.8010	     0.6755	     0.4004	    -2.1481	    -2.2619	     1.1852	     0.1452	    -1.2256	     2.8934	     0.8852	    -3.2863	    -1.3442	    -4.2617	
    -1.4195	    -1.8069	    -2.4177	    -2.6712	    -1.6449	    -2.0788	     0.4444	     2.4690	     2.3545	     2.4833	     0.5029	    -3.3340	     1.9614	    -2.7600	     0.8198	     4.0958	    -2.1647	    -3.3722	     0.6112	    -3.8258	    -2.0323	     0.3634	     0.1463	    -2.3254	    -2.6658	     0.9013	    -0.2132	    -1.3244	     2.4574	     1.3801	    -2.7585	    -1.5426	    -3.5629	
    -1.4736	    -1.7826	    -2.4592	    -2.9998	    -1.7594	    -2.3635	     0.2444	     2.1506	     2.0455	     2.1037	     0.3719	    -3.1654	     2.1606	    -2.0479	     0.6347	     3.7013	    -2.4878	    -3.5824	     0.3399	    -4.0917	    -2.2966	     0.1265	    -0.1321	    -2.3873	    -3.0140	     0.6095	    -0.4304	    -1.3722	     2.1343	     1.8977	    -2.4581	    -1.6210	    -3.1865	
    -1.4689	    -1.8029	    -2.3847	    -3.2147	    -1.7045	    -2.5690	     0.2310	     1.9443	     2.0109	     2.0481	     0.3570	    -3.2955	     1.4697	    -1.5875	     0.7045	     3.4605	    -2.6941	    -3.7259	     0.2238	    -4.2713	    -2.4997	     0.1092	    -0.3533	    -2.2822	    -3.2697	     0.5978	    -0.5151	    -1.3926	     2.0582	     2.1377	    -2.6016	    -1.4258	    -2.5261	
    -1.4117	    -1.7880	    -2.2451	    -3.2602	    -1.6285	    -2.6294	     0.3455	     1.9443	     2.3223	     2.3720	     0.3413	    -3.5379	    -0.5616	    -1.6369	     0.8747	     3.5240	    -2.7160	    -3.7455	     0.3179	    -4.3066	    -2.5476	     0.2441	    -0.3870	    -2.1724	    -3.3677	     0.7554	    -0.4383	    -1.3362	     2.3045	     1.6413	    -2.8541	    -1.1426	    -1.5834	
    -1.2195	    -1.6296	    -2.0844	    -3.1347	    -1.6481	    -2.4553	     0.5087	     2.2557	     3.1074	     3.1484	     0.2080	    -3.4438	    -2.7677	    -1.7906	     0.9406	     3.9530	    -2.5490	    -3.5902	     0.6410	    -4.1607	    -2.3876	     0.4081	    -0.1345	    -2.1944	    -3.2407	     0.8644	    -0.0987	    -1.1150	     3.0307	     0.2712	    -2.7302	    -1.0164	    -1.4705	
    -1.1152	    -1.5677	    -2.0789	    -3.0712	    -1.8677	    -2.2710	     0.5071	     2.5490	     3.8061	     3.8354	    -0.0681	    -3.1363	    -2.4736	    -1.5146	     0.8198	     4.3483	    -2.4502	    -3.4883	     0.9061	    -4.0721	    -2.2966	     0.3783	     0.0733	    -2.4462	    -3.1418	     0.7735	     0.1915	    -0.9746	     3.7193	    -1.3978	    -2.4055	    -1.0752	    -2.1591	
    -1.2705	    -1.7331	    -2.2232	    -3.1480	    -2.1767	    -2.2522	     0.3157	     2.5435	     3.8305	     3.8801	    -0.3159	    -2.9662	     0.1843	    -0.8628	     0.5838	     4.3773	    -2.5349	    -3.5275	     0.8904	    -4.1568	    -2.4009	     0.1689	     0.0420	    -2.7528	    -3.1803	     0.5295	     0.2072	    -1.0821	     3.7703	    -2.2911	    -2.1687	    -1.1426	    -2.8798	
    -1.5160	    -1.9449	    -2.2232	    -3.1771	    -2.2041	    -2.2404	     0.2506	     2.4682	     3.6116	     3.6833	    -0.2477	    -2.9497	     1.9199	    -0.5758	     0.3508	     4.2832	    -2.5741	    -3.5047	     0.8402	    -4.1631	    -2.4543	     0.1398	     0.0263	    -2.7112	    -3.1834	     0.2880	     0.2142	    -1.2679	     3.5789	    -1.5883	    -2.0746	    -1.1567	    -3.2814	
    -1.6454	    -2.0422	    -1.9236	    -3.1167	    -1.8292	    -2.1102	     0.4436	     2.5514	     3.6524	     3.7397	     0.1476	    -3.0007	     0.8305	    -1.2330	     0.0803	     4.3475	    -2.4345	    -3.3189	     0.9147	    -3.9419	    -2.3249	     0.3720	     0.1604	    -2.2328	    -3.0877	     0.0229	     0.3750	    -1.3558	     3.6220	     0.4421	    -2.3083	    -1.1120	    -3.3214	
    -1.7018	    -2.0429	    -1.5950	    -3.0602	    -1.4449	    -2.0318	     0.5910	     2.5827	     3.5183	     3.5915	     0.5005	    -3.1316	    -1.5592	    -2.5177	    -0.2774	     4.3506	    -2.3113	    -3.1040	     0.8818	    -3.6752	    -2.1860	     0.5390	     0.2349	    -1.7254	    -2.9913	    -0.3363	     0.4660	    -1.3683	     3.4840	     2.4138	    -2.9788	    -0.9411	    -3.2398	
    -1.8689	    -2.0665	    -1.4789	    -3.0516	    -1.3446	    -2.1055	     0.5377	     2.4047	     3.0038	     3.0307	     0.5923	    -3.3301	    -2.5928	    -3.6643	    -0.4170	     4.0620	    -2.2815	    -2.9612	     0.6481	    -3.4784	    -2.1398	     0.4975	     0.1384	    -1.5105	    -2.9356	    -0.4798	     0.3013	    -1.4554	     2.9656	     3.2334	    -3.7600	    -0.7842	    -3.0500	
    -2.0461	    -2.0414	    -1.4138	    -2.9245	    -1.2481	    -2.0726	     0.6294	     2.3490	     2.8164	     2.8111	     0.6503	    -3.4030	    -1.8203	    -3.9615	     0.0881	     3.8487	    -2.0988	    -2.7487	     0.5814	    -3.1906	    -1.9711	     0.5861	     0.1322	    -1.4078	    -2.7599	     0.0409	     0.1170	    -1.5416	     2.8025	     3.1079	    -4.1192	    -0.8321	    -2.9959	
    -1.8634	    -1.7175	    -1.1456	    -2.4595	    -0.8858	    -1.7032	     1.1039	     2.6361	     3.2321	     3.2276	     0.9162	    -3.0454	    -0.6871	    -3.0149	     1.2010	     4.0589	    -1.6039	    -2.3009	     0.9053	    -2.6533	    -1.5186	     1.0582	     0.4710	    -1.1419	    -2.2760	     1.1821	     0.3076	    -1.3040	     3.2228	     2.7416	    -3.6917	    -0.9850	    -3.4962	
    -1.3458	    -1.2218	    -0.8248	    -1.8791	    -0.6011	    -1.2561	     1.5337	     2.9176	     3.5097	     3.4919	     1.1836	    -2.3881	    -0.1498	    -1.5514	     2.2519	     4.4095	    -1.1922	    -1.8123	     1.2096	    -2.1177	    -1.1390	     1.4982	     0.8529	    -0.9427	    -1.7309	     2.2251	     0.6848	    -0.8052	     3.4738	     2.2365	    -2.8149	    -1.0509	    -4.0092	
    -0.9842	    -1.0383	    -0.8562	    -1.6281	    -0.8262	    -1.1636	     1.4333	     2.7466	     3.2038	     3.1719	     1.0221	    -1.9278	    -0.2102	    -0.8448	     2.5993	     4.4706	    -1.2784	    -1.6742	     1.0473	    -1.9993	    -1.2614	     1.3798	     0.8105	    -1.1772	    -1.5451	     2.5389	     0.6887	    -0.5166	     3.1546	     1.2390	    -2.2189	    -1.0030	    -4.1370	
    -1.0203	    -1.3128	    -1.2624	    -1.8022	    -1.4379	    -1.4287	     0.9235	     2.2588	     2.7733	     2.7664	     0.4488	    -1.8619	    -0.0549	    -1.2079	     2.4127	     4.2495	    -1.7929	    -1.9323	     0.5281	    -2.3294	    -1.7837	     0.8371	     0.4145	    -1.7913	    -1.7529	     2.3671	     0.3021	    -0.6484	     2.7758	    -0.2912	    -2.1114	    -1.0297	    -4.6625	
    -1.4383	    -1.8696	    -1.8781	    -2.2634	    -2.2127	    -1.9298	     0.2044	     1.6816	     2.5497	     2.5774	    -0.2367	    -2.1607	     1.0540	    -1.7765	     2.1570	     3.8636	    -2.5254	    -2.4726	    -0.1260	    -2.9310	    -2.4825	     0.1124	    -0.1518	    -2.6297	    -2.2313	     2.1797	    -0.1677	    -1.1268	     2.5970	    -2.2142	    -2.4369	    -1.2838	    -6.0530	
