[Subject]	
[Date]	01/01/2007
[Time]	00:56:52
[Channels]	33
[Rate]	500.000000
[Type]	Average
[Points]	751
[Xmin]	-200.00000
[Sweeps]	110
[Accepted]	40
[Rejected]	70
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[     FP1]	[     FP2]	[      F3]	[      F4]	[      C3]	[      C4]	[      P3]	[      P4]	[      O1]	[      O2]	[      F7]	[      F8]	[      T3]	[      T4]	[      T5]	[      T6]	[      CZ]	[      FZ]	[      PZ]	[     FCZ]	[     CPZ]	[     CP3]	[     CP4]	[     FC3]	[     FC4]	[     TP7]	[     TP8]	[     FPZ]	[      OZ]	[     FT7]	[     FT8]	[      A1]	[     BP1]	
[Electrode XUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Electrode YUnits]
[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	[ Default]	
[Average Data]
     2.8239	     2.6803	     2.9567	     2.5785	     1.5446	     1.6460	     1.5347	     2.1275	     0.5503	     0.6483	     3.3794	     1.1514	     3.2911	    -0.4994	     1.1825	     1.8820	     1.0406	     2.6031	     0.7056	     1.8833	     1.0042	     1.5627	     1.6145	     2.1995	     2.4321	     1.2975	     0.6990	     3.5400	     0.6081	     3.5873	     0.4059	    -0.2537	     2.3904	
     2.9677	     2.6311	     3.1981	     2.7089	     1.9313	     1.7920	     1.9474	     2.4300	     0.7090	     0.7734	     3.6908	     1.4025	     3.4900	    -1.1483	     0.8673	     2.1905	     1.3527	     2.8125	     1.2093	     2.1001	     1.3454	     1.9524	     1.8269	     2.6242	     2.5945	     0.9257	     0.9009	     3.5840	     0.7475	     4.2571	     0.8283	    -0.2701	     1.5701	
     2.8999	     2.3852	     3.1087	     2.5233	     1.8292	     1.5648	     1.8737	     2.2982	     0.5995	     0.6423	     3.7757	     1.3302	     1.6169	    -0.3086	     0.4233	     2.0362	     1.1732	     2.6516	     1.2182	     1.8207	     1.1860	     1.8399	     1.6488	     2.6034	     2.3888	     0.4221	     0.6990	     3.4409	     0.6342	     4.4232	     0.8864	    -0.2686	     1.1819	
     2.5393	     2.0015	     2.6713	     2.1598	     1.2994	     1.2139	     1.4460	     2.0337	     0.5243	     0.5782	     3.4308	     0.9145	    -0.4968	     1.0913	     0.1282	     1.6950	     0.6874	     2.1814	     0.9701	     1.2418	     0.7121	     1.3720	     1.3337	     2.1034	     2.0111	     0.0570	     0.2251	     3.0520	     0.5575	     3.7445	     0.5802	    -0.2574	     1.4964	
     2.1288	     1.7087	     2.2556	     2.0033	     0.8807	     1.2176	     1.2084	     2.1633	     0.9370	     0.9589	     2.9048	     0.5501	    -1.2150	     1.8304	     0.2847	     1.7837	     0.4080	     1.8246	     0.9791	     0.8894	     0.4491	     1.1365	     1.3597	     1.5968	     1.9239	     0.2090	     0.0605	     2.6273	     0.9293	     2.7848	     0.1510	    -0.2090	     2.0552	
     1.7965	     1.5113	     1.9851	     1.9906	     0.7138	     1.3383	     1.2709	     2.4844	     1.5651	     1.5326	     2.4950	     0.2432	    -0.8999	     1.2590	     0.6490	     2.2024	     0.3849	     1.6666	     1.2123	     0.8127	     0.4573	     1.1984	     1.5467	     1.3204	     1.9627	     0.6277	     0.2624	     2.2690	     1.5179	     2.1493	    -0.4472	    -0.1911	     1.9292	
     1.5290	     1.2118	     1.7795	     1.8222	     0.6021	     1.1103	     1.2948	     2.5567	     1.9391	     1.8947	     2.2663	    -0.0958	    -0.6883	    -0.1321	     0.6684	     2.4460	     0.3097	     1.4654	     1.3292	     0.6838	     0.4163	     1.2483	     1.4685	     1.1378	     1.7280	     0.6724	     0.3600	     1.9195	     1.8822	     1.8528	    -1.0999	    -0.2097	     1.0851	
     1.3956	     0.8869	     1.6312	     1.5332	     0.5082	     0.6625	     1.1838	     2.3943	     2.0852	     2.0326	     2.2588	    -0.2471	    -0.4759	    -1.5276	     0.4300	     2.4572	     0.1159	     1.2099	     1.2682	     0.4387	     0.2308	     1.1619	     1.1608	     1.0089	     1.3115	     0.3952	     0.2333	     1.6677	     2.0215	     1.7768	    -1.3063	    -0.2120	     0.4026	
     1.3040	     0.6664	     1.4494	     1.1927	     0.3413	     0.1358	     0.9297	     2.0732	     2.0285	     1.9379	     2.3072	    -0.2337	     0.0963	    -2.7331	     0.3764	     2.4117	    -0.1888	     0.8955	     1.0141	     0.0468	    -0.1201	     0.9436	     0.7309	     0.8301	     0.8376	     0.2753	    -0.0558	     1.5261	     1.9492	     1.5808	    -1.1930	    -0.1218	     0.6015	
     1.0209	     0.4801	     0.9927	     0.6801	    -0.1571	    -0.5489	     0.3933	     1.5725	     1.6024	     1.5140	     2.0524	    -0.3521	     0.0963	    -3.5936	     0.3696	     2.2918	    -0.7558	     0.3426	     0.4717	    -0.5895	    -0.7385	     0.4623	     0.1237	     0.3451	     0.2073	     0.2365	    -0.4402	     1.3339	     1.5678	     0.6935	    -1.3197	     0.1859	     1.6186	
     0.6513	     0.3781	     0.3974	     0.1146	    -0.8627	    -1.2150	    -0.2944	     1.1128	     1.1263	     1.0938	     1.5525	    -0.5131	    -0.5460	    -3.7635	     0.0634	     2.1621	    -1.4345	    -0.3622	    -0.1519	    -1.3241	    -1.4418	    -0.1718	    -0.4366	    -0.3366	    -0.4305	    -0.0302	    -0.7450	     1.1387	     1.1915	    -0.6976	    -1.7481	     0.5621	     2.8434	
     0.4561	     0.3505	    -0.0295	    -0.3511	    -1.3843	    -1.6218	    -0.7675	     0.9265	     1.0331	     1.0655	     1.1986	    -0.5667	    -0.4588	    -3.2300	    -0.3568	     2.1532	    -1.9039	    -0.9493	    -0.5483	    -1.8844	    -1.9157	    -0.6643	    -0.6959	    -0.8664	    -0.8954	    -0.4050	    -0.8068	     1.0679	     1.1789	    -1.7004	    -2.2622	     0.7559	     3.8448	
     0.4412	     0.2693	    -0.1793	    -0.6908	    -1.5452	    -1.7783	    -0.8488	     1.0383	     1.3259	     1.4067	     1.2142	    -0.5704	     0.2155	    -2.2905	    -0.4656	     2.3454	    -2.0283	    -1.2853	    -0.6168	    -2.1601	    -2.0438	    -0.8170	    -0.6869	    -1.0504	    -1.2023	    -0.4891	    -0.6131	     1.0724	     1.4694	    -1.7891	    -2.6504	     0.7566	     4.0787	
     0.5217	     0.1449	    -0.1487	    -0.8726	    -1.4446	    -1.7261	    -0.6334	     1.3646	     1.7037	     1.7934	     1.4899	    -0.5891	     0.4487	    -1.5328	    -0.1884	     2.7269	    -1.8816	    -1.3852	    -0.4179	    -2.1631	    -1.8956	    -0.6628	    -0.4739	    -0.9826	    -1.2806	    -0.1881	    -0.2696	     1.1111	     1.7779	    -1.1833	    -2.5349	     0.6694	     3.2875	
     0.5917	     0.0540	    -0.0913	    -0.8987	    -1.3179	    -1.5384	    -0.4218	     1.7111	     1.9660	     2.0363	     1.6851	    -0.5861	     0.6864	    -1.3584	     0.0470	     3.1561	    -1.6849	    -1.3688	    -0.1638	    -2.0603	    -1.7175	    -0.4296	    -0.2094	    -0.8671	    -1.1658	     0.0786	     0.0269	     1.1312	     1.9664	    -0.4509	    -1.8085	     0.4988	     1.9263	
     0.6565	     0.1568	    -0.0355	    -0.8063	    -1.1861	    -1.3119	    -0.2289	     1.9726	     2.2930	     2.3723	     1.7149	    -0.4669	     1.0082	    -1.0604	    -0.0044	     3.4928	    -1.5448	    -1.3330	    -0.0029	    -1.9984	    -1.5812	    -0.2314	     0.0134	    -0.7442	    -0.9706	     0.0413	     0.2110	     1.2095	     2.2689	     0.2092	    -0.7535	     0.1591	     0.5866	
     0.8078	     0.5062	     0.1024	    -0.6104	    -0.9506	    -1.0809	    -0.0031	     2.1864	     2.7877	     2.9326	     1.8289	    -0.1458	     0.2848	     0.2531	    -0.1772	     3.6843	    -1.4591	    -1.2548	     0.0522	    -1.9694	    -1.4701	    -0.0213	     0.2302	    -0.5445	    -0.7538	    -0.1338	     0.2899	     1.4047	     2.7628	     0.8008	     0.3269	    -0.2723	     0.1337	
     0.9233	     0.7811	     0.2201	    -0.4345	    -0.7971	    -0.8954	     0.1593	     2.3771	     3.2534	     3.4035	     1.9764	     0.2476	    -0.8760	     1.9399	    -0.2428	     3.7737	    -1.4807	    -1.1952	     0.0068	    -1.9865	    -1.4500	     0.1262	     0.4143	    -0.4335	    -0.6078	    -0.2105	     0.3264	     1.5604	     3.1972	     1.1472	     1.2791	    -0.3789	     1.0024	
     0.8279	     0.7424	     0.1366	    -0.4085	    -0.9298	    -0.8224	     0.1176	     2.5023	     3.5164	     3.6344	     1.8975	     0.5576	    -0.7270	     2.6112	    -0.1154	     3.8482	    -1.5984	    -1.2488	    -0.0789	    -2.0424	    -1.5528	     0.1180	     0.5066	    -0.5758	    -0.5929	    -0.0905	     0.4620	     1.4770	     3.4483	     1.1465	     1.9139	     0.0317	     2.2064	
     0.5239	     0.4466	    -0.0876	    -0.5418	    -1.2174	    -0.8931	    -0.0575	     2.4762	     3.4568	     3.5473	     1.6173	     0.7155	     0.3846	     2.1270	     0.1677	     3.8966	    -1.7735	    -1.3688	    -0.2205	    -2.1281	    -1.7287	    -0.0190	     0.4455	    -0.8530	    -0.6964	     0.1963	     0.6774	     1.1923	     3.4155	     1.1383	     1.9444	     0.5174	     2.5014	
     0.0858	    -0.0109	    -0.3320	    -0.8294	    -1.4647	    -1.1599	    -0.2363	     2.1596	     2.9502	     3.0503	     1.4519	     0.6760	     1.3152	     1.5898	     0.3957	     3.7499	    -2.0559	    -1.5796	    -0.4984	    -2.3158	    -2.0178	    -0.1979	     0.1654	    -1.0743	    -0.9453	     0.4221	     0.6759	     0.7654	     2.9633	     1.4914	     1.4877	     0.6732	     1.7877	
    -0.3374	    -0.4251	    -0.5168	    -1.1870	    -1.5817	    -1.5495	    -0.3533	     1.6097	     2.2997	     2.3440	     1.5219	     0.4734	     1.9179	     1.3826	     0.3704	     3.3893	    -2.4791	    -1.9313	    -0.9402	    -2.6243	    -2.4447	    -0.3640	    -0.2675	    -1.1495	    -1.2947	     0.3982	     0.3786	     0.3780	     2.3307	     2.1158	     0.9579	     0.5845	     0.8765	
    -0.4879	    -0.5220	    -0.5682	    -1.4620	    -1.5519	    -1.9169	    -0.3950	     1.0904	     1.6918	     1.6891	     1.7462	     0.3117	     1.5968	     0.5392	     0.1707	     3.0637	    -2.8948	    -2.2241	    -1.3783	    -2.9119	    -2.8612	    -0.4646	    -0.6773	    -1.0102	    -1.5980	     0.1807	     0.0962	     0.2633	     1.7406	     2.6947	     0.4908	     0.4504	     0.5509	
    -0.3806	    -0.4005	    -0.5272	    -1.6326	    -1.4699	    -2.2298	    -0.4434	     0.6851	     0.9460	     0.9500	     1.9206	     0.2260	    -0.1571	    -1.3093	     0.0955	     2.9258	    -3.1973	    -2.3947	    -1.7158	    -3.1250	    -3.1726	    -0.5115	    -1.0490	    -0.7993	    -1.8446	     0.0808	     0.0873	     0.3623	     0.9822	     2.9428	    -0.0509	     0.4079	     0.8847	
    -0.4797	    -0.4922	    -0.7105	    -1.8688	    -1.6271	    -2.6135	    -0.6401	     0.2850	     0.1413	     0.1774	     1.7596	     0.0293	    -1.9377	    -2.8225	     0.2661	     2.7917	    -3.4968	    -2.6897	    -2.0317	    -3.4386	    -3.4907	    -0.6889	    -1.4916	    -0.9372	    -2.1635	     0.2485	     0.1663	     0.2484	     0.1425	     2.4138	    -0.6938	     0.4251	     1.2080	
    -0.9982	    -0.9720	    -1.2261	    -2.2160	    -2.0608	    -3.0248	    -0.9270	    -0.1114	    -0.0822	    -0.0856	     1.1613	    -0.3655	    -1.8185	    -2.7308	     0.5358	     2.5071	    -3.7978	    -3.1807	    -2.2925	    -3.8767	    -3.8141	    -0.9764	    -1.9394	    -1.5101	    -2.5233	     0.5308	     0.0493	    -0.2635	    -0.1704	     0.9975	    -1.2608	     0.4139	     1.1417	
    -1.5764	    -1.4719	    -1.6798	    -2.3836	    -2.3513	    -3.2021	    -0.9881	    -0.2872	     0.4550	     0.3398	     0.5459	    -0.7314	    -0.0580	    -1.4694	     0.7094	     2.1979	    -3.8589	    -3.4579	    -2.2597	    -4.0585	    -3.8350	    -1.0286	    -2.1234	    -1.9870	    -2.6403	     0.6843	    -0.1854	    -0.8223	     0.2788	    -0.2647	    -1.5328	     0.4385	     1.0128	
    -1.8185	    -1.5926	    -1.6709	    -2.1616	    -2.1666	    -3.0277	    -0.7199	    -0.2149	     1.0831	     0.8673	     0.3485	    -0.7820	     1.3517	    -0.3988	     0.5902	     2.0452	    -3.5378	    -3.2731	    -1.9594	    -3.7724	    -3.4647	    -0.7373	    -2.0064	    -1.9236	    -2.3669	     0.5472	    -0.2592	    -1.0123	     0.8786	    -0.4152	    -1.4449	     0.5450	     1.2214	
    -1.7418	    -1.3803	    -1.3117	    -1.7347	    -1.6867	    -2.7387	    -0.3682	    -0.0845	     1.2015	     0.9865	     0.4245	    -0.5809	     1.3942	    -0.1477	     0.2936	     2.0720	    -3.0319	    -2.8566	    -1.6152	    -3.2255	    -2.9737	    -0.3469	    -1.8120	    -1.4520	    -1.9601	     0.2410	    -0.2122	    -0.9065	     1.0686	    -0.1179	    -1.2608	     0.6754	     1.4986	
    -1.4937	    -1.0644	    -0.8945	    -1.3323	    -1.1913	    -2.5211	    -0.1372	     0.0101	     0.8014	     0.6527	     0.5429	    -0.4974	     0.9464	    -0.5791	     0.1871	     2.1733	    -2.5387	    -2.4275	    -1.3589	    -2.6742	    -2.5259	    -0.0764	    -1.6838	    -0.9103	    -1.6233	     0.1583	    -0.2681	    -0.6912	     0.7557	    -0.2155	    -1.3666	     0.6486	     1.0136	
    -1.1420	    -0.7924	    -0.4512	    -0.9605	    -0.6548	    -2.3296	     0.0997	     0.1151	     0.4036	     0.3249	     0.8238	    -0.7269	     1.1282	    -1.6140	     0.3428	     2.2277	    -2.1088	    -1.9916	    -1.1242	    -2.1735	    -2.1131	     0.1888	    -1.5803	    -0.3665	    -1.3089	     0.3297	    -0.3881	    -0.4125	     0.4047	    -0.2289	    -1.8621	     0.3215	    -0.2799	
    -0.8217	    -0.6702	     0.0465	    -0.6528	     0.0083	    -2.0688	     0.5579	     0.2791	     0.5794	     0.5410	     1.2664	    -1.1255	     1.1557	    -2.7800	     0.5201	     2.2679	    -1.7340	    -1.5506	    -0.8351	    -1.7250	    -1.6899	     0.6411	    -1.4320	     0.2497	    -1.0079	     0.5107	    -0.3858	    -0.1324	     0.5977	     0.5258	    -2.4850	    -0.1174	    -1.4675	
    -0.6659	    -0.7097	     0.5107	    -0.4733	     0.6185	    -1.7462	     1.0780	     0.4690	     1.0883	     1.0640	     1.6188	    -1.3557	    -0.5579	    -2.8791	     0.5470	     2.4162	    -1.4248	    -1.2123	    -0.5818	    -1.3972	    -1.3278	     1.1246	    -1.2226	     0.8249	    -0.7620	     0.5286	    -0.2361	     0.0271	     1.1200	     1.5838	    -2.6712	    -0.3051	    -1.8817	
    -0.6674	    -0.7865	     0.7662	    -0.3995	     0.8882	    -1.4393	     1.3045	     0.6061	     1.2619	     1.2450	     1.7358	    -1.1978	    -2.8005	    -1.2698	     0.4248	     2.6144	    -1.2326	    -1.0484	    -0.5043	    -1.2705	    -1.1565	     1.3154	    -1.0155	     1.0939	    -0.5810	     0.3751	    -0.0453	     0.0554	     1.2884	     1.8826	    -2.0439	    -0.1695	    -1.3870	
    -0.6503	    -0.7187	     0.8199	    -0.3176	     0.8256	    -1.2187	     1.2016	     0.7142	     1.0086	     1.0416	     1.8013	    -0.7582	    -2.4176	     0.6666	     0.2296	     2.7321	    -1.1745	    -0.9910	    -0.5349	    -1.2645	    -1.1721	     1.1850	    -0.8479	     1.0387	    -0.4513	     0.1672	     0.1238	     0.1098	     1.0485	     1.3245	    -1.0895	     0.0235	    -0.4915	
    -0.4670	    -0.4221	     0.8400	    -0.1388	     0.7131	    -1.0071	     1.0556	     0.8744	     0.8230	     0.9046	     2.0152	    -0.3760	     0.3250	     0.9684	     0.1402	     2.7358	    -1.1335	    -0.8636	    -0.5170	    -1.2109	    -1.1885	     1.0196	    -0.6609	     0.9389	    -0.2449	     0.1009	     0.2899	     0.3206	     0.8927	     0.8395	    -0.5113	     0.0436	     0.0420	
    -0.3120	    -0.1703	     0.8415	     0.0691	     0.6259	    -0.7918	     0.9602	     1.0308	     1.0130	     1.0953	     2.1672	    -0.2806	     1.7227	    -0.1291	     0.1707	     2.6964	    -1.1030	    -0.7086	    -0.4462	    -1.1476	    -1.1766	     0.9242	    -0.4336	     0.8778	     0.0024	     0.1538	     0.4375	     0.5017	     1.1111	     0.9326	    -0.3824	     0.0220	     0.2134	
    -0.4275	    -0.2664	     0.6850	     0.1392	     0.4344	    -0.6912	     0.8075	     1.1485	     1.4235	     1.4894	     1.9816	    -0.4684	     0.8451	    -1.0649	     0.0977	     2.7604	    -1.1469	    -0.7407	    -0.4261	    -1.2318	    -1.2444	     0.8057	    -0.2988	     0.7072	     0.0985	     0.0786	     0.5380	     0.4212	     1.5141	     1.3596	    -0.4666	     0.1479	     0.1523	
    -0.6607	    -0.5078	     0.4287	     0.0743	     0.1714	    -0.7643	     0.6607	     1.2506	     1.6933	     1.7793	     1.6941	    -0.6420	    -0.0997	    -1.3502	    -0.0185	     2.9906	    -1.2401	    -0.9046	    -0.4246	    -1.4381	    -1.3770	     0.6865	    -0.2868	     0.4717	    -0.0237	    -0.0414	     0.6312	     0.2238	     1.7667	     1.8595	    -0.5717	     0.3610	    -0.1368	
    -0.7881	    -0.6002	     0.1471	    -0.0859	    -0.1758	    -0.9997	     0.5736	     1.2439	     1.7700	     1.7867	     1.5495	    -0.6122	    -0.6875	    -1.4389	     0.0999	     3.1508	    -1.4271	    -1.1110	    -0.4350	    -1.7384	    -1.5633	     0.5807	    -0.3964	     0.1529	    -0.2896	     0.0972	     0.7109	     0.1284	     1.7935	     2.0420	    -0.6536	     0.4608	    -0.2962	
    -0.9826	    -0.7231	    -0.3707	    -0.4979	    -0.8366	    -1.4721	     0.3083	     0.9481	     1.7096	     1.5855	     1.3215	    -0.7113	    -1.6263	    -1.7727	     0.4635	     2.9452	    -1.8816	    -1.5647	    -0.6653	    -2.2786	    -2.0051	     0.2924	    -0.7495	    -0.5423	    -0.8171	     0.5159	     0.5529	    -0.0526	     1.6698	     1.2113	    -1.2050	     0.4429	    -0.4028	
    -1.3983	    -1.1515	    -1.2536	    -1.2079	    -1.8954	    -2.1657	    -0.3183	     0.4020	     1.5882	     1.4365	     0.7076	    -1.2209	    -2.0324	    -2.4835	     0.7787	     2.4989	    -2.6445	    -2.3612	    -1.1734	    -3.1257	    -2.7360	    -0.3320	    -1.3411	    -1.7351	    -1.5980	     0.8363	     0.0865	    -0.5027	     1.5365	    -0.6476	    -2.2175	     0.3520	    -0.7939	
    -1.6867	    -1.5524	    -2.1246	    -1.7570	    -2.9340	    -2.6560	    -0.9672	     0.0615	     1.6560	     1.6325	    -0.0255	    -1.7595	    -1.1510	    -3.1421	     0.8293	     2.3573	    -3.3277	    -3.0399	    -1.6040	    -3.8581	    -3.3760	    -0.9705	    -1.7174	    -2.9190	    -2.1568	     0.8557	    -0.2450	    -0.8484	     1.6497	    -2.3128	    -2.7226	     0.2656	    -1.1620	
    -1.5138	    -1.5166	    -2.5083	    -1.7630	    -3.4279	    -2.6016	    -1.1423	     0.2403	     2.1910	     2.2419	    -0.4316	    -1.8020	     0.2252	    -3.2583	     0.8301	     2.6919	    -3.5438	    -3.1942	    -1.5564	    -4.0540	    -3.5213	    -1.1314	    -1.5549	    -3.4860	    -2.1277	     0.8460	    -0.0267	    -0.6904	     2.1996	    -2.7703	    -2.3807	     0.2127	    -0.9787	
    -1.0631	    -1.1009	    -2.4107	    -1.3927	    -3.4063	    -2.1627	    -0.8234	     0.7894	     3.0016	     2.9833	    -0.4949	    -1.2350	     1.4344	    -2.7398	     1.0432	     3.2522	    -3.2890	    -2.9200	    -1.1026	    -3.7799	    -3.1972	    -0.8207	    -1.0483	    -3.4502	    -1.7127	     1.0978	     0.5686	    -0.1912	     2.9662	    -2.5267	    -1.7898	     0.1412	    -0.5593	
    -0.7337	    -0.6792	    -2.1410	    -1.0172	    -3.2730	    -1.6851	    -0.4569	     1.3728	     3.4471	     3.4012	    -0.3854	    -0.4326	     2.5363	    -1.8420	     1.2965	     3.8154	    -2.9053	    -2.5765	    -0.6928	    -3.4043	    -2.7710	    -0.4907	    -0.5431	    -3.2558	    -1.2753	     1.3564	     1.1147	     0.2200	     3.3939	    -2.5393	    -1.3048	    -0.0212	    -0.7686	
    -0.6913	    -0.5555	    -1.9480	    -0.9121	    -3.3356	    -1.4572	    -0.4531	     1.6410	     2.9919	     3.0526	    -0.1574	    -0.0273	     3.3633	    -1.2064	     1.2332	     4.1433	    -2.7756	    -2.4327	    -0.7033	    -3.2516	    -2.6295	    -0.5421	    -0.2757	    -3.1753	    -1.0421	     1.2625	     1.2958	     0.2729	     2.9737	    -2.6258	    -1.0157	    -0.2150	    -1.5867	
    -0.7479	    -0.6337	    -1.7416	    -1.0000	    -3.4637	    -1.4147	    -0.6938	     1.5695	     1.9809	     2.1369	     0.1868	    -0.0690	     3.2836	    -1.0321	     0.9232	     4.1522	    -2.9112	    -2.4402	    -1.0333	    -3.2702	    -2.7814	    -0.7947	    -0.2459	    -3.0807	    -1.0034	     0.9332	     1.1885	     0.1291	     1.9962	    -2.0990	    -0.8213	    -0.1986	    -2.0106	
    -0.6473	    -0.5622	    -1.3661	    -0.9412	    -3.3713	    -1.2411	    -0.7839	     1.5159	     1.3133	     1.4633	     0.6093	     0.0219	     2.1198	    -0.7192	     0.6751	     4.1097	    -2.9470	    -2.2949	    -1.2546	    -3.1562	    -2.8619	    -0.8572	    -0.1714	    -2.7335	    -0.8827	     0.6918	     1.1207	     0.1746	     1.3465	    -0.9583	    -0.4621	     0.1173	    -1.6157	
